datetime,transaction_id,provider_id,account_name,provider_name,operation_type,currency,amount,commission,commentary
2023-03-10 02:42:00,304_Proxima LTD_EUR,107.0,Proxima LTD_EUR,Green Field,income,EUR,5400,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-03-10 02:44:00,305_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-10 05:31:00,316_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-10 05:36:00,320_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-10 05:39:00,326_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-10 07:18:00,306_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-10 07:21:00,321_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-10 07:25:00,295_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-10 09:18:00,322_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-10 09:23:00,307_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-10 09:24:00,296_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-10 13:30:00,327_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-10 13:31:00,308_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-10 13:35:00,300_Super Trader_EUR,123.0,Super Trader_EUR,Gold Fix,income,EUR,7200,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-03-10 13:37:00,301_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-10 17:29:00,323_Super Trader_USD,113.0,Super Trader_USD,Gold Fix,income,USD,6400,0.0,"INVOICE: deposit, Super Trader to USD"
2023-03-10 17:31:00,324_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-10 17:35:00,317_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-10 17:35:00,297_Mega Trade_USD,111.0,Mega Trade_USD,Gold Fix,income,USD,5600,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-03-10 17:37:00,298_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-10 21:21:00,309_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-10 21:27:00,302_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-10 21:30:00,328_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-11 01:14:00,310_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-11 01:18:00,329_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-11 01:21:00,325_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-11 03:08:00,318_Proxima LTD_USD,115.0,Proxima LTD_USD,Gold Fix,income,USD,4900,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-03-11 03:10:00,319_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-11 03:10:00,330_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-11 03:13:00,303_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-11 07:03:00,331_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-11 07:04:00,320_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-11 07:09:00,304_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-11 09:11:00,332_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-11 09:18:00,326_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-11 09:23:00,321_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-11 13:20:00,333_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-11 13:23:00,327_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-11 13:27:00,311_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-11 16:22:00,334_Mega Trade_EUR,109.0,Mega Trade_EUR,Green Field,income,EUR,5400,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-03-11 16:23:00,322_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-11 16:24:00,335_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-11 16:29:00,328_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-11 20:30:00,336_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-11 20:37:00,329_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-11 20:40:00,323_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-12 00:42:00,305_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-12 00:45:00,312_Proxima LTD_EUR,125.0,Proxima LTD_EUR,Gold Fix,income,EUR,6400,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-03-12 00:46:00,299_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-12 00:47:00,313_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-12 02:38:00,337_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-12 02:42:00,324_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-12 02:45:00,330_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-12 05:35:00,338_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-12 05:40:00,306_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-12 05:47:00,314_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-12 08:36:00,331_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-12 08:42:00,300_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-12 08:43:00,325_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-12 11:33:00,307_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-12 11:36:00,339_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-12 11:40:00,315_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-12 15:37:00,316_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-12 15:41:00,332_Super Trader_USD,117.0,Super Trader_USD,Gold Fix,income,USD,3000,0.0,"INVOICE: deposit, Super Trader to USD"
2023-03-12 15:43:00,333_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-12 15:44:00,301_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-12 19:29:00,334_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-12 19:34:00,340_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-12 19:35:00,317_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-12 22:28:00,302_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-12 22:33:00,308_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-12 22:38:00,318_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-13 00:33:00,319_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-13 00:40:00,335_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-13 00:45:00,303_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-13 02:38:00,304_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-13 02:44:00,336_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-13 02:47:00,326_Proxima LTD_USD,119.0,Proxima LTD_USD,Gold Fix,income,USD,5400,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-03-13 02:49:00,327_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-13 05:40:00,305_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-13 05:46:00,309_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-13 05:50:00,320_Proxima LTD_EUR,111.0,Proxima LTD_EUR,Green Field,income,EUR,4800,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-03-13 05:52:00,321_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-13 07:48:00,328_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-13 07:53:00,310_Super Trader_EUR,113.0,Super Trader_EUR,Green Field,income,EUR,3000,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-03-13 07:55:00,311_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-13 07:56:00,341_Mega Trade_EUR,127.0,Mega Trade_EUR,Gold Fix,income,EUR,5400,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-03-13 07:58:00,342_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-13 10:51:00,312_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-13 10:55:00,306_Mega Trade_USD,121.0,Mega Trade_USD,Gold Fix,income,USD,5600,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-03-13 10:56:00,322_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-13 10:57:00,307_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-13 13:53:00,308_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-13 13:57:00,313_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-13 14:02:00,329_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-13 16:05:00,323_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-13 16:08:00,309_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-13 16:11:00,314_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-13 18:01:00,324_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-13 18:04:00,315_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-13 18:10:00,343_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-13 20:58:00,316_Super Trader_EUR,129.0,Super Trader_EUR,Gold Fix,income,EUR,3000,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-03-13 21:00:00,317_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-13 21:01:00,330_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-13 21:04:00,344_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-13 23:51:00,337_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-13 23:58:00,345_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-13 23:58:00,331_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-14 02:51:00,325_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-14 02:55:00,318_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-14 03:02:00,310_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-14 05:39:00,326_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-14 05:42:00,338_Super Trader_USD,119.0,Super Trader_USD,Green Field,income,USD,4800,0.0,"INVOICE: deposit, Super Trader to USD"
2023-03-14 05:44:00,339_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-14 05:45:00,311_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-14 09:36:00,312_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-14 09:37:00,327_Proxima LTD_EUR,115.0,Proxima LTD_EUR,Green Field,income,EUR,4800,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-03-14 09:39:00,328_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-14 09:43:00,340_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-14 11:33:00,346_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-14 11:35:00,329_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-14 11:39:00,341_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-14 14:28:00,347_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-14 14:32:00,342_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-14 14:35:00,332_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-14 18:16:00,330_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-14 18:22:00,343_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-14 18:29:00,313_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-14 22:13:00,348_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-14 22:17:00,344_Super Trader_USD,121.0,Super Trader_USD,Green Field,income,USD,6400,0.0,"INVOICE: deposit, Super Trader to USD"
2023-03-14 22:19:00,345_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-14 22:22:00,333_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-15 02:21:00,319_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-15 02:25:00,334_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-15 02:26:00,314_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-15 04:28:00,349_Mega Trade_EUR,131.0,Mega Trade_EUR,Gold Fix,income,EUR,8000,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-03-15 04:30:00,350_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-15 04:33:00,320_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-15 04:40:00,331_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-15 07:23:00,332_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-15 07:28:00,321_Super Trader_EUR,117.0,Super Trader_EUR,Green Field,income,EUR,5400,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-03-15 07:30:00,322_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-15 07:35:00,351_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-15 10:04:00,333_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-15 10:11:00,346_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-15 10:18:00,352_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-15 12:01:00,353_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-15 12:04:00,347_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-15 12:11:00,335_Proxima LTD_USD,123.0,Proxima LTD_USD,Gold Fix,income,USD,7000,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-03-15 12:13:00,336_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-15 15:04:00,315_Mega Trade_USD,123.0,Mega Trade_USD,Green Field,income,USD,7000,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-03-15 15:06:00,316_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-15 15:10:00,348_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-15 15:14:00,337_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-15 17:10:00,338_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-15 17:11:00,354_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-15 17:16:00,349_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-15 20:05:00,317_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-15 20:11:00,350_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-15 20:16:00,339_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-15 23:07:00,340_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-15 23:10:00,318_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-15 23:14:00,323_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-16 01:11:00,324_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-03-16 01:14:00,319_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-16 01:18:00,341_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-16 04:25:00,355_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-16 04:27:00,334_Proxima LTD_EUR,119.0,Proxima LTD_EUR,Green Field,income,EUR,8000,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-03-16 04:29:00,335_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-16 04:32:00,325_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-16 08:32:00,320_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-16 08:33:00,342_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-16 08:36:00,351_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-16 10:33:00,343_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-16 10:36:00,352_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-16 10:39:00,321_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-16 12:35:00,336_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-16 12:36:00,356_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-16 12:41:00,353_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-16 15:20:00,337_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-16 15:23:00,326_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-16 15:29:00,322_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-16 18:13:00,354_Super Trader_USD,125.0,Super Trader_USD,Green Field,income,USD,3000,0.0,"INVOICE: deposit, Super Trader to USD"
2023-03-16 18:15:00,355_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-16 18:17:00,344_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-16 18:17:00,357_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-16 22:21:00,358_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-16 22:25:00,327_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-16 22:32:00,345_Proxima LTD_USD,125.0,Proxima LTD_USD,Gold Fix,income,USD,4800,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-03-16 22:34:00,346_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-17 01:34:00,356_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-17 01:38:00,359_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-17 01:40:00,338_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-17 04:33:00,360_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-17 04:34:00,347_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-17 04:38:00,328_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-17 08:24:00,357_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-03-17 08:27:00,361_Mega Trade_EUR,121.0,Mega Trade_EUR,Green Field,income,EUR,3600,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-03-17 08:29:00,362_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-17 08:30:00,339_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-17 10:24:00,363_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-17 10:28:00,340_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-17 10:31:00,329_Super Trader_EUR,123.0,Super Trader_EUR,Green Field,income,EUR,8000,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-03-17 10:33:00,330_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-17 14:31:00,331_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-17 14:34:00,364_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-17 14:35:00,348_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-03-17 17:22:00,358_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-03-17 17:28:00,341_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-03-17 17:29:00,323_Mega Trade_USD,127.0,Mega Trade_USD,Gold Fix,income,USD,6300,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-03-17 17:31:00,324_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-03-17 20:22:00,325_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-17 20:28:00,332_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-17 20:31:00,342_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-03-17 22:28:00,349_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-17 22:31:00,333_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-03-17 22:34:00,326_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-03-18 02:28:00,334_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-18 02:32:00,350_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-18 02:32:00,327_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-03-18 05:20:00,343_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-03-18 05:24:00,335_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-03-18 05:28:00,365_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
